player,shot_type,location,defender_distance,time_remaining,score_diff,shot_success
Player B,3PT,paint,1.07,8,7,True
Player A,LAYUP,right wing,3.95,16,-8,True
Player C,3PT,left wing,3.6,10,-9,False
Player A,LAYUP,top of key,2.09,13,-9,True
Player A,LAYUP,top of key,2.62,4,1,False
Player B,3PT,paint,1.96,11,9,False
Player C,LAYUP,left wing,2.33,23,0,False
Player B,LAYUP,paint,3.6,1,-5,True
Player A,LAYUP,right wing,2.62,4,10,False
Player A,3PT,right wing,2.88,3,-2,False
Player A,LAYUP,top of key,2.92,13,4,False
Player C,LAYUP,right wing,3.65,8,10,False
Player C,MIDRANGE,paint,1.26,23,5,True
Player A,3PT,left wing,2.68,24,-4,True
Player B,LAYUP,right wing,3.03,15,10,False
Player C,LAYUP,left wing,0.78,23,1,True
Player A,MIDRANGE,right wing,2.25,12,-7,False
Player B,3PT,left wing,3.21,23,1,True
Player C,MIDRANGE,left wing,2.25,24,0,False
Player C,LAYUP,top of key,3.01,7,7,True
Player B,MIDRANGE,top of key,0.87,13,9,True
Player B,MIDRANGE,top of key,3.72,13,-1,False
Player A,MIDRANGE,left wing,3.39,3,3,True
Player A,MIDRANGE,left wing,2.09,17,10,True
Player A,LAYUP,top of key,3.38,14,-2,True
Player A,3PT,right wing,1.82,5,9,True
Player A,MIDRANGE,left wing,1.63,17,1,True
Player B,3PT,right wing,1.58,23,-4,False
Player B,LAYUP,left wing,1.19,18,0,True
Player A,LAYUP,paint,0.89,21,-9,True
Player A,3PT,paint,0.87,12,-10,False
Player C,3PT,left wing,1.26,6,0,False
Player B,LAYUP,paint,2.53,8,-10,False
Player A,3PT,left wing,3.74,20,0,False
Player C,3PT,left wing,0.57,4,-3,False
Player A,MIDRANGE,top of key,2.23,12,-6,False
Player B,MIDRANGE,paint,1.72,14,-1,False
Player A,LAYUP,top of key,1.22,15,-10,True
Player A,3PT,paint,0.76,13,1,False
Player A,LAYUP,paint,3.27,19,-4,True
Player A,LAYUP,paint,1.37,14,-9,True
Player B,MIDRANGE,paint,3.15,11,-5,True
Player B,LAYUP,top of key,3.88,18,0,True
Player C,3PT,left wing,3.99,15,6,True
Player A,MIDRANGE,top of key,0.71,10,-6,False
Player B,3PT,paint,1.46,12,-1,False
Player B,LAYUP,left wing,2.08,6,-1,False
Player C,3PT,paint,1.31,8,4,False
Player A,LAYUP,right wing,2.97,18,3,False
Player B,3PT,right wing,1.22,16,6,False
Player B,MIDRANGE,right wing,2.07,22,-1,False
Player B,LAYUP,left wing,3.52,7,-5,True
Player A,MIDRANGE,top of key,1.25,4,-8,False
Player A,LAYUP,paint,2.44,14,5,False
Player B,3PT,left wing,3.53,6,4,True
Player C,3PT,right wing,0.88,11,7,False
Player B,MIDRANGE,right wing,1.54,13,-2,False
Player C,3PT,paint,1.26,14,8,True
Player A,LAYUP,right wing,2.36,20,4,False
Player C,3PT,paint,0.8,15,-10,False
Player A,LAYUP,top of key,3.2,14,-4,True
Player C,LAYUP,right wing,2.49,4,7,True
Player A,LAYUP,right wing,2.37,5,-5,True
Player A,LAYUP,left wing,0.6,11,0,True
Player B,LAYUP,right wing,2.88,17,10,True
Player C,3PT,right wing,3.22,6,-6,False
Player C,LAYUP,right wing,0.89,21,-8,False
Player A,3PT,right wing,1.41,11,-8,False
Player C,LAYUP,top of key,2.92,20,-6,False
Player B,MIDRANGE,right wing,0.81,8,0,False
Player A,3PT,paint,1.7,3,1,True
Player A,MIDRANGE,top of key,2.21,9,3,False
Player C,3PT,right wing,3.09,4,-5,False
Player A,MIDRANGE,left wing,0.77,18,-10,False
Player C,LAYUP,top of key,3.0,23,2,True
Player C,LAYUP,top of key,3.33,18,-10,True
Player B,3PT,left wing,3.68,18,10,False
Player C,LAYUP,paint,3.5,3,-6,False
Player B,3PT,paint,3.66,10,-1,True
Player B,3PT,right wing,0.63,11,5,True
Player B,3PT,left wing,2.64,2,6,True
Player C,LAYUP,paint,3.85,12,-2,True
Player B,LAYUP,top of key,0.91,12,3,True
Player C,3PT,left wing,3.91,19,0,True
Player A,3PT,left wing,1.92,10,-6,True
Player A,LAYUP,paint,3.2,23,-8,False
Player C,MIDRANGE,top of key,3.81,3,9,False
Player B,LAYUP,top of key,1.05,4,3,True
Player A,LAYUP,left wing,0.98,8,7,True
Player C,LAYUP,paint,2.94,21,0,False
Player A,LAYUP,paint,2.79,7,-5,False
Player A,LAYUP,left wing,2.62,20,2,True
Player B,MIDRANGE,left wing,0.55,7,-5,False
Player C,MIDRANGE,paint,1.08,3,-1,False
Player C,LAYUP,paint,2.6,4,-9,True
Player B,LAYUP,right wing,3.83,14,0,False
Player B,LAYUP,left wing,0.79,17,4,True
Player B,3PT,left wing,1.37,10,-4,False
Player B,3PT,top of key,3.07,16,2,True
Player C,LAYUP,left wing,1.45,10,-6,True
Player C,3PT,left wing,2.3,11,-3,False
Player B,MIDRANGE,paint,1.24,4,3,False
Player B,3PT,paint,1.73,16,-1,False
Player C,MIDRANGE,left wing,3.72,2,5,True
Player C,3PT,right wing,0.76,23,8,False
Player A,LAYUP,right wing,1.96,15,2,True
Player A,LAYUP,right wing,2.26,10,-5,True
Player C,3PT,right wing,1.02,2,-10,False
Player B,3PT,left wing,2.62,10,-2,False
Player A,3PT,paint,3.41,10,-4,False
Player C,3PT,top of key,3.77,2,-5,False
Player C,LAYUP,top of key,1.99,10,-8,True
Player A,MIDRANGE,top of key,0.75,22,2,True
Player A,LAYUP,left wing,0.89,10,-9,True
Player B,MIDRANGE,top of key,2.93,12,-6,True
Player C,MIDRANGE,top of key,2.49,15,9,True
Player B,LAYUP,top of key,3.44,16,0,False
Player A,LAYUP,top of key,3.84,13,10,False
Player A,LAYUP,left wing,2.42,24,1,True
Player A,LAYUP,left wing,1.24,10,-1,True
Player B,LAYUP,paint,1.29,11,-4,True
Player B,LAYUP,right wing,1.72,23,-7,True
Player C,LAYUP,left wing,1.35,9,7,False
Player B,LAYUP,right wing,1.84,1,-9,True
Player A,3PT,left wing,1.79,1,-8,True
Player C,3PT,right wing,2.27,11,5,True
Player A,3PT,top of key,1.46,19,6,True
Player C,3PT,right wing,1.32,21,0,False
Player A,LAYUP,paint,2.35,15,8,True
Player C,MIDRANGE,right wing,2.24,23,-9,False
Player A,3PT,left wing,1.86,13,10,False
Player C,3PT,right wing,3.74,15,5,False
Player B,MIDRANGE,top of key,0.75,24,-1,False
Player C,3PT,top of key,3.37,24,-8,False
Player A,LAYUP,top of key,2.45,1,3,False
Player C,MIDRANGE,paint,3.46,5,-3,True
Player B,MIDRANGE,left wing,2.89,15,-10,True
Player A,LAYUP,left wing,0.61,15,1,True
Player B,LAYUP,paint,1.9,7,8,True
Player B,LAYUP,right wing,2.57,23,6,True
Player B,3PT,top of key,1.5,6,-4,False
Player C,3PT,right wing,2.33,12,-1,True
Player C,3PT,right wing,1.5,16,7,True
Player C,MIDRANGE,paint,3.92,23,3,True
Player A,MIDRANGE,top of key,1.23,6,-3,False
Player C,LAYUP,top of key,1.53,20,-1,True
Player B,MIDRANGE,right wing,1.81,2,4,False
Player A,MIDRANGE,top of key,1.7,14,8,False
Player A,LAYUP,top of key,0.66,8,8,False
Player B,MIDRANGE,top of key,2.02,22,3,False
Player B,3PT,right wing,3.78,14,10,True
Player C,MIDRANGE,top of key,2.11,16,-4,True
Player C,3PT,paint,1.17,8,1,False
Player B,LAYUP,left wing,2.01,19,5,True
Player A,MIDRANGE,paint,3.07,3,-10,True
Player B,LAYUP,right wing,1.74,5,-7,True
Player A,3PT,left wing,3.18,3,-3,False
Player C,LAYUP,paint,3.83,14,-6,True
Player B,3PT,left wing,1.84,7,0,False
Player C,LAYUP,top of key,2.83,19,-5,False
Player A,MIDRANGE,top of key,2.15,10,8,False
Player C,MIDRANGE,top of key,1.09,21,6,False
Player A,LAYUP,left wing,3.75,12,1,True
Player A,3PT,right wing,2.71,3,-3,False
Player B,LAYUP,right wing,3.76,18,7,False
Player A,3PT,top of key,3.85,23,5,True
Player C,LAYUP,paint,3.2,3,-2,False
Player B,LAYUP,top of key,3.44,16,4,True
Player A,3PT,left wing,3.81,16,7,True
Player B,3PT,right wing,3.34,6,-1,True
Player B,MIDRANGE,paint,1.28,2,-4,False
Player B,LAYUP,right wing,2.46,15,-9,True
Player C,3PT,left wing,2.15,9,-3,True
Player A,LAYUP,left wing,1.32,13,1,False
Player B,MIDRANGE,paint,0.78,24,5,False
Player A,LAYUP,paint,3.8,11,-3,True
Player A,3PT,paint,3.35,24,-2,False
Player B,MIDRANGE,left wing,1.48,13,5,False
Player A,LAYUP,paint,1.94,11,-9,True
Player C,LAYUP,top of key,2.6,19,9,True
Player B,LAYUP,right wing,0.55,18,3,False
Player C,MIDRANGE,top of key,1.72,19,-4,False
Player C,MIDRANGE,top of key,3.13,22,8,True
Player A,3PT,paint,1.38,6,2,False
Player C,3PT,left wing,3.1,17,2,False
Player A,LAYUP,right wing,3.91,7,3,True
Player B,LAYUP,left wing,3.48,22,-7,False
Player A,LAYUP,left wing,2.85,2,-6,True
Player A,3PT,right wing,1.8,12,7,True
Player C,LAYUP,paint,3.15,18,-4,False
Player A,LAYUP,paint,0.89,2,2,False
Player C,LAYUP,paint,2.64,15,9,True
Player A,MIDRANGE,left wing,2.37,12,-8,True
Player B,LAYUP,right wing,3.18,7,-8,True
Player B,3PT,left wing,1.42,18,-4,False
Player B,MIDRANGE,right wing,1.76,5,-10,False
Player C,LAYUP,left wing,3.69,5,-9,False
Player A,3PT,left wing,1.85,6,-2,True
Player A,LAYUP,top of key,1.35,19,0,True
Player C,3PT,left wing,2.33,6,0,False
Player B,3PT,left wing,1.75,15,-8,True
Player B,3PT,right wing,1.09,8,-3,True
Player A,LAYUP,top of key,2.79,20,6,True
Player B,MIDRANGE,right wing,3.94,1,6,True
Player B,LAYUP,paint,3.63,20,4,True
Player B,MIDRANGE,paint,2.98,14,0,True
Player A,LAYUP,right wing,0.88,22,-10,False
Player A,LAYUP,paint,0.56,22,-2,True
Player B,LAYUP,top of key,1.58,23,-5,True
Player A,LAYUP,left wing,2.63,19,-7,True
Player B,3PT,right wing,0.77,14,4,True
Player A,MIDRANGE,right wing,3.49,14,4,True
Player C,LAYUP,left wing,1.46,16,8,False
Player B,LAYUP,top of key,1.66,14,8,True
Player B,LAYUP,left wing,0.93,7,10,False
Player B,LAYUP,top of key,0.62,23,-6,True
Player C,MIDRANGE,right wing,3.78,11,2,False
Player C,MIDRANGE,right wing,1.55,7,-2,False
Player C,3PT,paint,0.56,10,9,True
Player C,3PT,right wing,1.99,18,5,True
Player A,MIDRANGE,paint,1.49,14,-2,True
Player C,3PT,left wing,1.29,6,-5,True
Player C,MIDRANGE,left wing,2.45,10,-6,False
Player A,MIDRANGE,paint,0.74,14,-2,True
Player A,3PT,top of key,3.51,19,1,True
Player C,MIDRANGE,right wing,2.95,12,9,True
Player A,3PT,left wing,3.4,1,-6,True
Player B,LAYUP,top of key,2.32,18,-9,True
Player C,3PT,top of key,1.17,22,6,False
Player B,MIDRANGE,left wing,2.49,16,-7,False
Player A,LAYUP,top of key,2.5,16,2,False
Player C,MIDRANGE,paint,1.1,21,-1,True
Player C,LAYUP,left wing,0.87,22,-1,True
Player B,3PT,top of key,1.6,16,2,False
Player B,3PT,right wing,2.74,15,-3,False
Player A,LAYUP,paint,3.54,19,10,False
Player B,LAYUP,paint,3.25,1,-4,True
Player B,3PT,right wing,3.73,17,-1,False
Player A,LAYUP,top of key,0.65,20,-1,False
Player A,LAYUP,paint,2.88,4,1,True
Player B,MIDRANGE,right wing,2.07,4,1,False
Player B,LAYUP,left wing,2.25,8,3,True
Player A,3PT,top of key,2.41,22,1,False
Player B,3PT,paint,3.82,2,-7,True
Player A,LAYUP,left wing,3.39,17,-4,True
Player B,LAYUP,paint,1.78,13,-4,True
Player A,3PT,paint,3.42,10,-7,True
Player B,MIDRANGE,right wing,1.65,24,8,False
Player A,MIDRANGE,left wing,1.97,22,2,False
Player B,LAYUP,top of key,3.26,17,-4,True
Player C,LAYUP,top of key,0.91,10,-2,False
Player A,MIDRANGE,left wing,1.91,22,-3,True
Player B,3PT,paint,3.59,10,-5,False
Player A,LAYUP,right wing,1.78,12,-3,False
Player C,LAYUP,paint,3.08,16,-3,True
Player B,3PT,right wing,3.02,20,-8,True
Player B,LAYUP,top of key,1.81,20,-8,True
Player B,MIDRANGE,left wing,0.61,22,8,True
Player A,LAYUP,left wing,1.24,15,-9,False
Player C,LAYUP,top of key,2.99,1,-7,True
Player A,LAYUP,right wing,1.08,12,-2,True
Player C,3PT,paint,0.65,11,-1,False
Player C,MIDRANGE,paint,2.63,16,2,True
Player C,MIDRANGE,left wing,1.86,19,-8,False
Player C,3PT,top of key,1.22,11,-5,False
Player A,3PT,right wing,2.12,14,9,True
Player C,3PT,paint,3.31,1,-1,True
Player C,LAYUP,right wing,0.93,9,-9,False
Player C,MIDRANGE,left wing,1.46,7,-9,False
Player B,3PT,right wing,0.59,6,4,True
Player C,LAYUP,left wing,1.52,8,1,True
Player C,LAYUP,right wing,3.53,8,-6,False
Player B,MIDRANGE,paint,3.78,8,7,False
Player C,MIDRANGE,left wing,3.99,11,-9,True
Player A,LAYUP,left wing,4.0,24,-7,False
Player B,3PT,left wing,1.72,12,-3,False
Player C,3PT,right wing,3.0,5,-1,False
Player B,3PT,right wing,1.63,1,3,True
Player B,LAYUP,right wing,2.15,11,8,False
Player A,LAYUP,right wing,3.44,21,0,False
Player B,3PT,paint,3.86,19,9,True
Player C,MIDRANGE,right wing,2.74,13,6,True
Player C,LAYUP,left wing,3.87,24,-7,False
Player B,3PT,top of key,1.13,4,10,True
Player B,MIDRANGE,top of key,1.28,16,-2,True
Player B,3PT,top of key,1.92,23,-7,True
Player C,3PT,right wing,3.95,15,-4,False
Player C,LAYUP,paint,1.45,20,6,False
Player B,MIDRANGE,left wing,1.14,13,2,False
Player C,LAYUP,paint,1.28,3,-10,True
Player A,LAYUP,top of key,3.39,16,-1,True
Player A,MIDRANGE,left wing,3.47,1,-10,False
Player B,MIDRANGE,top of key,3.92,9,10,True
Player B,3PT,right wing,3.7,24,-7,True
Player C,3PT,top of key,3.98,19,6,False
Player A,3PT,paint,3.2,3,1,False
Player A,3PT,right wing,0.87,20,4,True
Player B,3PT,top of key,3.06,14,6,True
Player A,3PT,left wing,1.67,9,7,False
Player C,LAYUP,paint,0.51,14,10,True
Player B,3PT,top of key,3.38,7,8,False
Player C,3PT,left wing,2.11,20,9,False
Player B,3PT,paint,3.25,21,5,False
Player B,MIDRANGE,left wing,2.19,11,3,False
Player C,LAYUP,paint,1.21,7,8,False
Player C,MIDRANGE,paint,1.93,9,-6,False
Player C,MIDRANGE,paint,3.73,17,8,False
Player B,MIDRANGE,top of key,3.63,11,-1,False
Player B,LAYUP,paint,3.52,5,9,True
Player A,MIDRANGE,paint,3.37,9,4,True
Player C,MIDRANGE,top of key,3.5,10,6,True
Player A,LAYUP,left wing,3.88,20,6,False
Player A,LAYUP,left wing,3.58,8,1,True
Player A,MIDRANGE,top of key,1.52,16,3,True
Player B,3PT,left wing,3.79,14,-3,True
Player A,MIDRANGE,paint,2.4,5,5,False
Player B,LAYUP,paint,1.32,4,-9,True
Player A,MIDRANGE,paint,2.97,5,9,True
Player C,3PT,top of key,1.59,6,7,True
Player C,LAYUP,left wing,2.45,8,-1,True
Player B,LAYUP,paint,2.79,13,-10,False
Player A,MIDRANGE,right wing,2.41,21,-9,False
Player A,MIDRANGE,right wing,3.11,20,-4,False
Player B,MIDRANGE,top of key,2.23,13,8,True
Player C,MIDRANGE,left wing,3.56,2,0,False
Player A,LAYUP,top of key,2.88,6,0,False
Player B,3PT,right wing,3.22,2,-7,False
Player B,3PT,top of key,3.03,23,7,True
Player C,LAYUP,paint,2.86,22,-10,True
Player B,LAYUP,top of key,2.79,13,-1,False
Player C,3PT,right wing,2.62,10,-9,True
Player A,LAYUP,top of key,2.2,13,-8,True
Player C,MIDRANGE,top of key,1.4,2,-8,True
Player B,3PT,left wing,2.19,13,8,False
Player C,LAYUP,right wing,1.0,7,-1,False
Player B,3PT,top of key,2.71,15,4,False
Player C,3PT,paint,3.77,4,9,True
Player A,3PT,left wing,2.05,9,-1,True
Player C,LAYUP,paint,3.53,2,7,True
Player B,MIDRANGE,top of key,3.11,22,-3,True
Player C,3PT,right wing,2.46,15,10,True
Player B,MIDRANGE,right wing,2.9,23,3,True
Player B,3PT,paint,1.47,14,0,False
Player C,3PT,paint,2.03,13,-3,False
Player C,LAYUP,left wing,1.56,12,5,True
Player C,MIDRANGE,paint,3.7,16,3,False
Player C,MIDRANGE,top of key,3.97,7,1,True
Player B,LAYUP,paint,1.8,1,-6,True
Player C,3PT,top of key,2.38,21,-4,True
Player A,LAYUP,right wing,3.87,21,-10,True
Player C,LAYUP,top of key,1.72,12,6,False
Player B,LAYUP,top of key,2.35,6,-2,False
Player C,MIDRANGE,top of key,3.25,24,7,False
Player C,3PT,left wing,3.51,2,7,False
Player C,3PT,right wing,1.8,10,-4,False
Player C,3PT,paint,1.12,11,2,False
Player A,LAYUP,paint,1.15,4,7,False
Player A,LAYUP,left wing,1.31,24,10,True
Player B,3PT,right wing,3.02,12,4,True
Player C,LAYUP,right wing,3.35,20,6,False
Player B,3PT,right wing,1.8,17,-3,True
Player A,3PT,top of key,1.15,20,-4,False
Player C,MIDRANGE,right wing,2.31,3,-1,True
Player C,MIDRANGE,left wing,0.74,1,-10,True
Player B,LAYUP,top of key,0.89,14,-9,False
Player A,LAYUP,left wing,1.52,19,6,True
Player C,MIDRANGE,right wing,2.78,16,4,False
Player C,3PT,paint,1.23,5,6,False
Player A,LAYUP,right wing,1.69,16,-2,False
Player B,3PT,paint,3.0,7,0,True
Player A,MIDRANGE,paint,1.42,11,-3,False
Player C,LAYUP,left wing,3.81,13,-9,True
Player A,LAYUP,left wing,1.49,17,4,False
Player C,3PT,left wing,2.89,19,-6,True
Player A,LAYUP,right wing,1.56,7,-4,True
Player A,3PT,right wing,2.64,22,-2,True
Player A,3PT,left wing,0.96,20,-7,True
Player A,MIDRANGE,top of key,2.0,20,-7,False
Player B,3PT,left wing,2.75,1,10,True
Player B,3PT,top of key,3.91,3,4,False
Player A,MIDRANGE,right wing,3.69,4,-10,True
Player C,MIDRANGE,right wing,2.03,21,2,False
Player B,3PT,paint,2.24,5,-9,False
Player C,MIDRANGE,top of key,0.93,14,6,False
Player C,MIDRANGE,paint,3.85,23,4,True
Player A,3PT,left wing,0.72,2,3,False
Player B,3PT,left wing,1.4,10,8,False
Player A,3PT,right wing,1.86,15,-8,True
Player A,3PT,paint,1.98,6,-8,False
Player B,LAYUP,left wing,2.44,9,1,True
Player B,3PT,left wing,2.61,14,10,True
Player A,MIDRANGE,top of key,3.52,5,6,True
Player C,3PT,left wing,0.69,10,8,False
Player A,MIDRANGE,left wing,2.32,15,-7,False
Player A,3PT,top of key,2.6,12,8,False
Player B,MIDRANGE,top of key,1.72,21,-7,False
Player C,MIDRANGE,left wing,1.63,13,-9,True
Player A,MIDRANGE,paint,2.23,5,-10,False
Player B,LAYUP,left wing,1.75,20,10,True
Player B,3PT,paint,3.51,2,9,False
Player C,3PT,top of key,2.31,20,1,False
Player A,MIDRANGE,right wing,0.89,4,-5,False
Player B,LAYUP,left wing,2.58,23,-9,True
Player A,MIDRANGE,paint,1.43,13,-6,True
Player A,MIDRANGE,top of key,3.57,15,-4,False
Player C,LAYUP,right wing,3.7,1,6,True
Player C,3PT,left wing,2.63,22,9,True
Player C,MIDRANGE,paint,2.15,8,8,False
Player A,MIDRANGE,left wing,2.16,8,3,False
Player A,3PT,paint,0.65,9,0,True
Player C,3PT,top of key,3.25,15,0,True
Player C,LAYUP,top of key,0.98,13,-10,True
Player C,LAYUP,paint,0.71,17,0,True
Player A,LAYUP,top of key,2.19,22,-2,False
Player A,LAYUP,left wing,3.84,7,0,True
Player A,MIDRANGE,top of key,2.65,13,-10,True
Player A,LAYUP,top of key,3.83,23,2,True
Player C,MIDRANGE,paint,3.01,24,-3,False
Player A,MIDRANGE,top of key,0.8,3,3,False
Player B,LAYUP,top of key,3.17,21,2,True
Player C,MIDRANGE,paint,0.63,5,1,True
Player B,MIDRANGE,right wing,1.38,24,-10,False
Player B,3PT,paint,0.75,7,9,True
Player C,LAYUP,paint,2.74,14,-5,True
Player C,MIDRANGE,right wing,1.3,23,8,True
Player B,LAYUP,right wing,1.96,21,-6,False
Player C,LAYUP,right wing,1.39,5,-7,True
Player A,MIDRANGE,top of key,1.47,21,10,False
Player C,MIDRANGE,right wing,2.79,1,3,False
Player B,3PT,paint,2.98,20,1,True
Player C,3PT,left wing,2.02,4,-1,True
Player A,LAYUP,left wing,3.08,13,0,True
Player B,MIDRANGE,top of key,1.04,15,-9,False
Player C,MIDRANGE,top of key,3.03,8,9,False
Player A,3PT,left wing,2.02,18,4,True
Player C,3PT,right wing,2.72,7,-1,False
Player B,LAYUP,top of key,2.11,12,-3,False
Player A,LAYUP,left wing,1.37,2,-4,True
Player A,3PT,top of key,1.13,20,-6,False
Player B,LAYUP,paint,0.83,3,8,True
Player C,LAYUP,left wing,3.4,18,10,True
Player B,3PT,right wing,3.34,12,5,False
Player A,MIDRANGE,top of key,1.07,7,-4,False
Player B,3PT,left wing,2.42,18,-10,True
Player A,3PT,top of key,2.28,23,5,True
Player C,MIDRANGE,left wing,2.95,13,-6,False
Player C,MIDRANGE,left wing,0.69,18,5,True
Player A,3PT,paint,1.73,4,3,True
Player C,MIDRANGE,left wing,0.54,11,-4,True
Player A,MIDRANGE,paint,1.82,2,4,False
Player A,LAYUP,right wing,0.75,19,-8,True
Player B,MIDRANGE,paint,1.34,22,5,False
Player A,3PT,left wing,2.78,6,5,False
Player A,LAYUP,top of key,3.46,19,-9,True
Player B,3PT,top of key,2.42,11,3,False
Player B,MIDRANGE,right wing,2.8,9,7,True
Player B,3PT,right wing,0.62,20,-5,False
Player C,LAYUP,paint,1.43,10,3,True
Player B,MIDRANGE,paint,3.89,9,-5,True
Player C,3PT,left wing,1.3,9,10,True
Player B,MIDRANGE,top of key,1.79,1,7,False
Player B,MIDRANGE,paint,1.55,7,-9,False
Player C,LAYUP,paint,3.26,23,-7,True
Player A,3PT,left wing,1.83,1,8,False
Player B,MIDRANGE,top of key,2.98,16,-7,True
Player A,3PT,top of key,2.75,24,6,False
Player C,3PT,right wing,1.42,18,-6,True
Player A,3PT,top of key,1.6,5,-8,False
Player A,MIDRANGE,top of key,1.87,4,1,False
Player A,LAYUP,top of key,1.75,13,2,False
Player B,3PT,top of key,3.36,13,-9,False
Player C,MIDRANGE,top of key,3.26,2,9,False
Player C,LAYUP,paint,1.12,14,5,True
Player C,LAYUP,left wing,2.11,11,-1,True
Player A,LAYUP,left wing,3.13,16,-4,True
Player C,MIDRANGE,left wing,2.97,5,-3,False
Player C,MIDRANGE,right wing,3.03,23,-4,True
Player B,LAYUP,paint,1.22,8,9,False
Player A,LAYUP,right wing,1.84,19,0,False
Player C,MIDRANGE,left wing,2.95,16,4,True
Player B,MIDRANGE,left wing,3.16,21,-8,False
Player A,MIDRANGE,left wing,3.55,15,-8,False
Player A,LAYUP,top of key,1.53,24,4,False
Player A,LAYUP,paint,2.62,3,-9,True
Player C,3PT,paint,3.51,6,8,False
Player B,3PT,paint,2.51,1,-1,True
Player B,LAYUP,left wing,3.74,24,-3,True
Player B,LAYUP,right wing,2.98,3,3,True
Player C,LAYUP,left wing,1.17,15,4,True
Player C,MIDRANGE,paint,0.56,12,-9,False
Player B,3PT,left wing,2.0,10,-4,False
Player B,3PT,right wing,1.19,11,3,False
Player A,LAYUP,right wing,2.7,14,-6,False
Player B,LAYUP,right wing,1.45,21,7,False
Player C,MIDRANGE,right wing,1.17,19,-6,False
Player C,MIDRANGE,top of key,0.59,7,2,False
Player C,LAYUP,right wing,1.19,18,7,False
Player A,3PT,paint,0.7,6,-7,False
Player C,MIDRANGE,top of key,2.6,6,10,False
Player A,LAYUP,paint,1.61,2,-5,True
Player B,LAYUP,paint,3.52,14,-4,False
Player A,3PT,paint,2.12,19,0,False
Player B,3PT,left wing,3.06,23,-7,False
Player C,LAYUP,left wing,3.52,2,6,True
Player C,3PT,paint,3.33,12,4,False
Player B,LAYUP,left wing,3.61,18,9,False
Player B,3PT,paint,3.64,9,-8,False
Player C,LAYUP,right wing,3.97,8,0,True
Player A,3PT,top of key,3.74,2,-5,False
Player B,LAYUP,paint,2.66,6,6,True
Player C,LAYUP,paint,1.56,24,-1,True
Player B,3PT,paint,3.61,8,6,True
Player B,3PT,left wing,2.69,2,-8,True
Player B,3PT,right wing,2.82,22,4,False
Player B,3PT,left wing,3.47,7,5,False
Player C,3PT,right wing,2.35,20,-3,True
Player A,LAYUP,right wing,2.19,19,-6,True
Player B,LAYUP,left wing,2.87,14,6,False
Player B,MIDRANGE,top of key,2.12,23,8,False
Player B,3PT,top of key,1.65,12,10,False
Player C,LAYUP,top of key,3.85,10,4,True
Player A,LAYUP,right wing,1.78,20,4,False
Player C,MIDRANGE,paint,3.11,9,8,False
Player C,MIDRANGE,left wing,1.61,17,6,False
Player A,LAYUP,right wing,0.74,11,-10,False
Player A,3PT,paint,1.11,2,-3,False
Player C,LAYUP,left wing,1.06,13,5,False
Player A,3PT,paint,1.1,19,-3,True
Player B,MIDRANGE,paint,3.92,21,3,True
Player A,3PT,right wing,0.68,22,6,False
Player B,MIDRANGE,paint,2.61,3,3,False
Player B,LAYUP,right wing,1.02,6,-5,True
Player B,MIDRANGE,paint,2.96,6,7,False
Player B,MIDRANGE,top of key,2.9,12,-4,True
Player B,LAYUP,left wing,0.68,21,-10,True
Player B,LAYUP,top of key,1.24,6,-10,True
Player B,LAYUP,top of key,1.68,2,1,True
Player A,3PT,paint,2.99,23,-10,False
Player C,LAYUP,paint,3.09,5,-7,False
Player A,3PT,paint,3.93,16,4,False
Player C,LAYUP,right wing,1.74,1,-4,True
